frame_id,stamp_sec,image_path,label_path,coco_image_id,gt_valid,bbox_x,bbox_y,bbox_w,bbox_h,projection_reason
5,2.101,,,5,false,881.9242348017061,805.2340102089123,0.0,0.0,BBOX_TOO_SMALL
10,2.4050000000000002,,,10,false,868.4040887323232,797.1958530094928,0.0,0.0,BBOX_TOO_SMALL
15,2.566,,,15,false,858.038590759542,793.8602508841504,0.0,0.0,BBOX_TOO_SMALL
20,2.767,,,20,false,839.4735328384968,786.2588162874187,0.0,0.0,BBOX_TOO_SMALL
25,2.933,,,25,false,820.9231075605048,778.0120977291388,0.0,0.0,BBOX_TOO_SMALL
30,3.102,,,30,false,810.2183583412041,777.3331871958387,0.0,0.0,BBOX_TOO_SMALL
35,3.306,,,35,false,798.6076469005363,777.1888579886692,0.0,0.0,BBOX_TOO_SMALL
40,3.474,,,40,false,796.2407730408104,768.948707564376,0.0,0.0,BBOX_TOO_SMALL
45,3.701,,,45,false,808.0436692876167,742.9911327670866,0.0,0.0,BBOX_TOO_SMALL
50,3.903,,,50,false,830.7982702468303,708.7422967173864,0.0,0.0,BBOX_TOO_SMALL
55,4.067,,,55,false,846.0733608302166,687.0166139880946,0.0,0.0,BBOX_TOO_SMALL
60,4.233,,,60,false,864.307384516063,659.7589057334317,0.0,0.0,BBOX_TOO_SMALL
65,4.401,,,65,false,880.4591760169141,633.9811194132726,0.0,0.0,BBOX_TOO_SMALL
70,4.569,,,70,false,891.2157209085775,614.1031426228607,0.0,0.0,BBOX_TOO_SMALL
75,4.734,,,75,false,893.2110887030932,606.3789983830666,0.0,0.0,BBOX_TOO_SMALL
80,4.9,,,80,false,893.9740933468851,594.2002731999141,0.0,0.0,BBOX_TOO_SMALL
85,5.066,,,85,false,898.5972958690634,569.209031124977,0.0,0.0,BBOX_TOO_SMALL
90,5.233,,,90,false,906.5048325361253,533.009387026054,0.0,0.0,BBOX_TOO_SMALL
95,5.4030000000000005,,,95,false,909.7987387581187,503.7496770537626,0.0,0.0,BBOX_TOO_SMALL
100,5.566,,,100,false,913.316961470884,474.6449730475283,0.0,4.35502695247169,BBOX_TOO_SMALL
105,5.7330000000000005,,,105,false,918.7797626596029,429.6130662313063,0.0,49.38693376869372,BBOX_TOO_SMALL
110,5.902,,,110,false,922.2451850023114,393.64223308072627,0.0,85.35776691927373,BBOX_TOO_SMALL
115,6.103,,,115,false,922.1061303711047,354.0290071077137,0.0,124.97099289228629,BBOX_TOO_SMALL
120,6.302,,,120,false,919.7714725464896,322.28761704287336,0.0,156.71238295712664,BBOX_TOO_SMALL
125,6.466,,,125,false,916.9894945721209,287.09814886641595,0.0,191.90185113358405,BBOX_TOO_SMALL
