time_sec,image_id,valid,reason,camera_frame,gt_frame,points_projected,bbox_x,bbox_y,bbox_w,bbox_h
2.1,5,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,881.9242348017061,805.2340102089123,0.0,0.0
2.4000000000000004,10,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,868.4040887323232,797.1958530094928,0.0,0.0
2.5,15,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,858.038590759542,793.8602508841504,0.0,0.0
2.7,20,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,839.4735328384968,786.2588162874187,0.0,0.0
2.9000000000000004,25,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,820.9231075605048,778.0120977291388,0.0,0.0
3.1,30,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,810.2183583412041,777.3331871958387,0.0,0.0
3.3000000000000003,35,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,798.6076469005363,777.1888579886692,0.0,0.0
3.4000000000000004,40,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,796.2407730408104,768.948707564376,0.0,0.0
3.7,45,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,808.0436692876167,742.9911327670866,0.0,0.0
3.9000000000000004,50,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,830.7982702468303,708.7422967173864,0.0,0.0
4.0,55,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,846.0733608302166,687.0166139880946,0.0,0.0
4.2,60,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,864.307384516063,659.7589057334317,0.0,0.0
4.4,65,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,880.4591760169141,633.9811194132726,0.0,0.0
4.5,70,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,891.2157209085775,614.1031426228607,0.0,0.0
4.7,75,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,893.2110887030932,606.3789983830666,0.0,0.0
4.9,80,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,893.9740933468851,594.2002731999141,0.0,0.0
5.0,85,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,898.5972958690634,569.209031124977,0.0,0.0
5.2,90,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,906.5048325361253,533.009387026054,0.0,0.0
5.4,95,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,909.7987387581187,503.7496770537626,0.0,0.0
