time_sec,image_id,valid,reason,camera_frame,gt_frame,points_projected,bbox_x,bbox_y,bbox_w,bbox_h
2.0,5,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,964.7462342452826,122.11955033913806,0.0,228.41487908097963
2.2,10,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,958.8738179575582,123.59142407289073,0.0,226.25258323175956
2.4000000000000004,15,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,946.8304842743231,125.74045957468329,0.0,223.08902647461954
2.5,20,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,940.2952715917125,127.03435143093371,0.0,221.18156058291703
2.6,25,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,930.5485476908236,128.38637919991447,0.0,219.19670201146118
2.8000000000000003,30,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,915.6289443634563,131.37194833169764,0.0,214.83404256549704
3.0,35,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,903.4113296676518,133.65780385412324,0.0,212.0218042312905
3.1,40,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,897.5659335343596,134.11711991482872,0.0,212.02386969685557
3.3000000000000003,45,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,891.0572625320132,135.12659789119357,0.0,212.03246899044427
3.5,50,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,884.1362937512832,136.1956657438537,0.0,212.0348178125138
3.6,55,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,878.7059556634341,136.74765370472088,0.0,212.0307979892631
3.8000000000000003,60,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,870.7436127913128,137.89919337063787,0.0,212.03498830245945
4.0,65,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,864.1742361518984,139.0866381636979,0.0,212.02612290606226
4.1000000000000005,70,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,858.3678154441177,139.69269649590524,0.0,212.0340924030918
4.2,75,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,849.9285344880178,140.93822284389404,0.0,212.03239625647524
4.5,80,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,842.9444871495701,142.19981032073036,0.0,212.03255465883996
4.7,85,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,835.3453806033011,143.4872935638855,0.0,212.03788345909612
4.9,90,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,827.3794906113768,144.79638408252453,0.0,212.02928081450654
5.0,95,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,821.1955693020047,145.4438053208042,0.0,212.0274701455944
5.2,100,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,814.15551401868,146.73947051077897,0.0,212.03698916677627
5.4,105,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,806.2133045590473,148.03699530044375,0.0,212.03231860972843
5.6000000000000005,110,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,800.3018150842797,148.69347921954903,0.0,212.0317224030091
5.7,115,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,793.4867337361864,150.0284249262591,0.0,212.03187344073973
5.9,120,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,786.3991337932046,151.34861670612025,0.0,212.03322204251725
6.1000000000000005,125,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,778.4166245224562,152.67201071175748,0.0,212.03511546738076
6.2,130,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,772.4936778896351,153.33552250528544,0.0,212.02734463016793
6.4,135,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,765.1775843555716,154.67390248088617,0.0,212.0311982589273
6.6000000000000005,140,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,761.8099469698955,155.93851324429218,0.0,212.01072813189782
6.800000000000001,145,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,759.4354258637632,157.26709991003193,0.0,212.01068976371081
7.0,150,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,756.7296729261964,158.59574172793515,0.0,212.01323198655263
7.2,155,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,749.5540468551669,159.86436492813988,0.0,212.01915386604918
7.4,160,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,740.9264115482681,161.19354606740205,0.0,212.02209764540186
7.500000000000001,165,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,735.31841781258,161.85545164834178,0.0,212.0257775731065
7.6000000000000005,170,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,728.1951869253053,163.21336553625903,0.0,212.0150285567603
7.9,175,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,721.0632018556101,164.56361544247108,0.0,212.02268083597284
8.0,180,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,714.55688915918,165.24067626015255,0.0,212.02040827163694
8.200000000000001,185,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,707.4681961454729,166.57570200735944,0.0,212.02215031578788
8.4,190,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,700.0390728509067,167.80529400007097,0.0,212.0415622286259
8.5,195,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,693.7217570555921,159.73558468033684,0.0,214.5485164581221
8.700000000000001,200,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,684.0438393152824,142.13998136547735,0.0,219.94895958648556
8.9,205,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,675.3570987606176,123.16408385991524,0.0,225.70219163672908
9.0,210,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,666.3443527147308,95.77435175189757,0.0,233.44786845407592
9.200000000000001,215,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,653.1303466124411,62.130702278373406,0.0,242.86205104414978
9.4,220,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,642.3561556701229,41.54009608613913,0.0,248.6174468298984
9.5,225,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,637.8592430630106,34.32406249294519,1.140756936989419,250.70758623425303
9.700000000000001,230,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,626.7442663231639,17.720123203012008,12.255733676836144,255.3596393642719
9.8,235,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,617.2445214948743,1.561627088736202,21.755478505125666,259.56070128264327
10.0,240,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,607.614709113114,0.0,31.38529088688597,254.0788331252563
10.200000000000001,245,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,598.2583874390053,0.0,40.74161256099467,248.3932115141078
10.4,250,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,587.6025580676524,0.0,51.39744193234765,241.62305930434044
10.5,255,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,579.5545246521609,0.0,59.44547534783908,236.87697301070338
10.700000000000001,260,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,571.3599508640224,0.0,67.64004913597762,235.31740374962115
10.9,265,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,562.7568188842301,0.0,76.24318111576986,233.5267668962871
11.0,270,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,556.6939048791867,0.0,82.30609512081332,232.35267486820567
11.0,275,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,556.6939048791867,0.0,82.30609512081332,232.35267486820567
11.100000000000001,280,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,204.81652902048944,0.0,274.18347097951056
11.3,285,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,215.08933548852218,0.0,263.9106645114778
11.5,290,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,226.32187022130717,0.0,252.67812977869283
11.600000000000001,295,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,234.0058557312219,0.0,244.9941442687781
11.8,300,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,240.81609395250237,0.0,238.18390604749763
12.0,305,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,247.10160977753148,0.0,231.89839022246852
12.200000000000001,310,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,245.88919817292498,0.0,233.11080182707502
12.3,315,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,250.26766036563328,0.0,228.73233963436672
12.5,320,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,273.9825357329122,0.0,205.0174642670878
12.5,325,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,275.71934253148817,0.0,203.28065746851183
12.600000000000001,330,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,292.913915158547,0.0,186.086084841453
12.8,335,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,327.4156106846775,0.0,151.58438931532248
13.0,340,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,0.0,368.5328115680753,0.0,110.46718843192468
