time_sec,image_id,valid,reason,camera_frame,gt_frame,points_projected,bbox_x,bbox_y,bbox_w,bbox_h
2.1,5,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,963.1041463555147,121.81150815554355,0.0,227.47929379949716
2.3000000000000003,10,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,955.7081563884542,122.11765623994378,0.0,224.77495365180917
2.5,15,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,943.06872933086,122.49283355341987,0.0,221.21399739567653
2.6,20,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,934.2344438389484,122.6735047911403,0.0,219.22183550941236
2.8000000000000003,25,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,920.4385444402799,123.02937933219667,0.0,214.866410184626
2.9000000000000004,30,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,911.2404830059144,123.18065046782144,0.0,212.63922109256023
3.1,35,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,904.8277796188523,121.11992349518329,0.0,212.02910536748323
3.3000000000000003,40,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,899.0682653946516,118.51564549746637,0.0,212.03566157590126
3.5,45,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,894.487319820104,115.68083610935396,0.0,212.02621326888135
3.7,50,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,888.7647446254424,112.69845555745388,0.0,212.03569962704842
3.9000000000000004,55,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,883.6190889554418,109.56512698179563,0.0,212.02929676432962
4.1000000000000005,60,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,878.2092320728169,106.4128551163528,0.0,212.0402581399584
4.2,65,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,873.282315320719,104.76723347506174,0.0,212.03851657742865
4.5,70,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,866.6720804617739,101.44276914670465,0.0,212.03531370170825
4.6000000000000005,75,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,862.1448832707379,98.07731935027437,0.0,212.03632421913358
4.800000000000001,80,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,857.6233895572462,94.71511519513507,0.0,212.04216550010085
4.9,85,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,852.9837817526242,92.9867045533259,0.0,212.033594343769
5.1000000000000005,90,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,847.2771274514635,89.5377013116939,0.0,212.0336006811361
5.300000000000001,95,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,843.0573500494079,86.08910237547664,0.0,212.03616244894667
5.5,100,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,837.341865558269,82.59108591562187,0.0,212.03011088242505
5.7,105,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,831.6439409699999,79.09171509633813,0.0,212.0334547384242
5.9,110,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,826.7256809117076,77.34307888843392,0.0,212.0355935508146
6.0,115,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,822.2106963745077,73.86827403360587,0.0,212.03941966647682
6.2,120,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,816.2108242986778,70.38583299103854,0.0,212.0349872426099
6.4,125,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,811.5671495768668,66.90413415641967,0.0,212.0364030654821
6.6000000000000005,130,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,810.9733155451015,63.34266454824018,0.0,212.01154538885083
6.7,135,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,811.0769433888381,61.594752966280595,0.0,212.0082658044383
7.0,140,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,811.2908441970521,58.02276795938019,0.0,212.0081759450565
7.1000000000000005,145,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,811.1499117351535,54.48590625840558,0.0,212.01471268923177
7.300000000000001,150,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,807.4648807442936,50.96791193109249,0.0,212.02125636508208
7.4,155,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,802.2372450221994,49.20172797978432,0.0,212.01256253087445
7.6000000000000005,160,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,797.1269611065882,45.6051777709111,0.0,212.02047588760655
7.800000000000001,165,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,792.6086538076881,42.054868695648366,0.0,212.02425078788056
8.0,170,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,787.4960067173589,38.54319113471948,0.0,212.02442483446416
8.1,175,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,782.2635427049556,36.7656122821698,0.0,212.01854423699652
8.3,180,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,777.4541325054242,33.2247233131217,0.0,212.02435503383285
8.5,185,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,772.6375026193825,29.676216023869785,0.0,212.03221935333184
8.700000000000001,190,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,765.74613326455,26.115093697843122,0.0,212.6735148446319
8.9,195,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,761.2317189894668,22.56352279131667,0.0,213.64000995985887
9.0,200,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,756.6027240291814,20.818824533253917,0.0,214.11206628935417
9.200000000000001,205,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,751.7861373986934,17.268858350537926,0.0,215.07881079727628
9.4,210,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,746.1057718148321,14.98287404608456,0.0,216.0018828414673
9.600000000000001,215,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,740.3815174799472,28.998968862200343,0.0,218.64005605919522
9.8,220,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,735.2171499425373,52.40786094901955,0.0,227.68370502197524
10.0,225,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,728.4749049250652,82.20256431862711,0.0,238.2007594219447
10.100000000000001,230,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,720.9734427509625,112.12887020728013,0.0,247.4905349810907
10.3,235,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,714.4195028267914,133.09219812086286,0.0,254.19263706817708
10.4,240,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,706.9906941071317,153.49936318780735,0.0,259.9153707399886
10.600000000000001,245,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,699.3603397570175,172.04165561320755,0.0,265.2324818514277
10.8,250,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,692.6554477725842,185.17414004286147,0.0,268.9866552555693
10.9,255,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,686.4558478139734,193.8300009656941,0.0,271.28544545900934
11.100000000000001,260,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,681.4733564223179,197.24179574238383,0.0,272.7167278063032
11.3,265,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,674.1762185531788,200.34780768178553,0.0,274.07379208585917
11.5,270,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,670.1103344850469,200.82446108020372,0.0,274.8541221655735
11.600000000000001,275,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,665.4248803082648,201.58614986236034,0.0,275.3469609110066
11.8,280,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,660.2775841445903,201.60564060734748,0.0,276.02580775849844
12.0,285,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,42.53247596182143,0.0,309.4565329173173,77.2737552168087
12.100000000000001,290,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,40.196458462470105,0.0,308.3668538218186,77.93859881124973
12.200000000000001,295,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,36.64984006343468,0.0,306.7884470867339,78.86606895669084
12.4,300,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,33.51246891818295,0.0,302.52739541492093,81.3234177360558
12.600000000000001,305,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,29.90498655197075,0.0,297.4948988319553,84.29700972550441
12.8,310,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,29.12035132548482,0.0,291.94770093749116,87.63347065449716
13.0,315,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,29.353470081784565,0.0,287.4419026588029,91.27151653864522
13.100000000000001,320,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,29.5747552595343,0.0,285.655359742163,92.75253924553826
13.3,325,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,34.826233179079,0.0,281.9753244856547,95.54216160698391
13.5,330,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,34.02574374021532,0.0,282.1606583378873,97.44322722758591
13.600000000000001,335,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,27.71174526771938,0.0,282.16334586984505,99.82436002322058
13.8,340,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,15.28065732070661,0.0,281.73837304378196,104.6406563666261
14.0,345,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,4.671446252324813,0.0,280.80110145433275,109.90665536953509
14.100000000000001,350,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,0.0,274.89997231838885,113.97810519997715
14.3,355,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,0.0,261.8446461718406,120.36706734168965
14.500000000000002,360,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
14.600000000000001,365,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
14.8,370,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
15.000000000000002,375,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
15.200000000000001,380,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
15.4,385,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
15.600000000000001,390,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
15.700000000000001,395,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
16.0,400,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,0.0,0.0,479.0
16.1,405,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,12.90229464896234,0.0,466.0977053510377
16.3,410,false,BBOX_TOO_SMALL,pt_camera_link,odom,4,0.0,97.14521466751802,0.0,381.854785332482
