time_sec,mission_state,event
6.6000000000000005,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=6.600 mission_id=0 target_mission_id=0 state=PATROL_NAVIGATING event_type=NAV2_DISABLED_SIMULATED_GOAL reason=PATROL waypoint_index=1
6.800000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.2,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.6000000000000005,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.800000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=8.400 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=INTERRUPT_PATROL_FOR_LIDAR_TARGET reason=target_id=1 waypoint_index=1 waypoint_index=1
8.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=8.400 mission_id=0 target_mission_id=1 state=INSPECTION_GOAL_GENERATED event_type=STATE_CHANGE reason=previous=PATROL_NAVIGATING next=INSPECTION_GOAL_GENERATED reason=lidar_first_inspection_goal waypoint_index=1
8.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=8.400 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=STATE_CHANGE reason=previous=INSPECTION_GOAL_GENERATED next=APPROACH_TARGET_OFFSET reason=goal_type=TARGET_INSPECTION waypoint_index=1
8.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=8.400 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=NAV2_DISABLED_SIMULATED_GOAL reason=TARGET_INSPECTION waypoint_index=1
8.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
8.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
9.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
10.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
11.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
12.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
12.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
12.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
12.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
12.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
13.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
13.200000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
13.4,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
13.5,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=13.500 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=SIM_NAV_GOAL_ARRIVED reason=TARGET_INSPECTION waypoint_index=1
13.5,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=13.500 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=NAV2_GOAL_SUCCEEDED reason=TARGET_INSPECTION waypoint_index=1
13.5,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=13.500 mission_id=0 target_mission_id=1 state=TARGET_REACHED event_type=STATE_CHANGE reason=previous=APPROACH_TARGET_OFFSET next=TARGET_REACHED reason=inspection_offset_goal_reached waypoint_index=1
13.600000000000001,TARGET_REACHED mode=AUTO nav_goal=NONE,STATE
13.600000000000001,TARGET_REACHED mode=AUTO nav_goal=NONE,timestamp=13.600 mission_id=0 target_mission_id=1 state=TARGET_REACHED event_type=CAMERA_AIM_REQUESTED reason=target_goal_reached waypoint_index=1
13.600000000000001,TARGET_REACHED mode=AUTO nav_goal=NONE,timestamp=13.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=STATE_CHANGE reason=previous=TARGET_REACHED next=CAMERA_ALIGN_TO_TARGET reason=target_goal_reached waypoint_index=1
13.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
13.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=13.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
14.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
14.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
14.3,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.3,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
14.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
14.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
14.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=14.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
15.100000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.100000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.100 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
15.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.200000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
15.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.4,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
15.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.600000000000001,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
15.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
15.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=15.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
16.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
16.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.2,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
16.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
16.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
16.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
16.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=16.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
17.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
17.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=17.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
17.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
17.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=17.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
17.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
17.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=17.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
17.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
17.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=17.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
17.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
17.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=17.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
18.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
18.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=18.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
18.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
18.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=18.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
18.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
18.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=18.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
18.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
18.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=18.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
18.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
18.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=18.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
19.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
19.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=19.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
19.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
19.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=19.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
19.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
19.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=19.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
19.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
19.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=19.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
19.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
19.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=19.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
20.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
20.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=20.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
20.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
20.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=20.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
20.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
20.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=20.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
20.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
20.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=20.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
20.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
20.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=20.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
21.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
21.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
21.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
21.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
21.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
22.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
22.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
22.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
22.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
22.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
23.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
23.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
23.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
23.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
23.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
24.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
24.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=24.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=1
24.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
