frame_id,stamp_sec,image_path,label_path,coco_image_id,gt_valid,bbox_x,bbox_y,bbox_w,bbox_h,projection_reason
10,2.313,images/pt_camera/frame_000010.png,annotations/yolo_labels/frame_000010.txt,10,true,192.14959990043454,118.0832548696901,234.2446891622237,234.24468916222366,OK_ODOM_CAMERA_FALLBACK
20,2.6470000000000002,images/pt_camera/frame_000020.png,annotations/yolo_labels/frame_000020.txt,20,true,182.00065803230484,119.8004860245781,228.17012279837996,228.1701227983799,OK_ODOM_CAMERA_FALLBACK
30,3.018,images/pt_camera/frame_000030.png,annotations/yolo_labels/frame_000030.txt,30,true,174.982060761657,122.2748662446449,218.43581474996768,218.43581474996762,OK_ODOM_CAMERA_FALLBACK
40,3.1470000000000002,images/pt_camera/frame_000040.png,annotations/yolo_labels/frame_000040.txt,40,true,172.4723737935121,122.87510701765461,215.87760739208218,215.8776073920821,OK_ODOM_CAMERA_FALLBACK
50,3.482,images/pt_camera/frame_000050.png,annotations/yolo_labels/frame_000050.txt,50,true,164.61500917566968,122.35274030848569,212.03209776474955,212.0320977647495,OK_ODOM_CAMERA_FALLBACK
60,3.816,images/pt_camera/frame_000060.png,annotations/yolo_labels/frame_000060.txt,60,true,153.87526364098147,118.29555490695954,212.0329561131149,212.0329561131149,OK_ODOM_CAMERA_FALLBACK
70,4.182,images/pt_camera/frame_000070.png,annotations/yolo_labels/frame_000070.txt,70,true,139.47091715770918,117.20960343985735,212.03181087478376,212.0318108747838,OK_ODOM_CAMERA_FALLBACK
80,4.547,images/pt_camera/frame_000080.png,annotations/yolo_labels/frame_000080.txt,80,true,125.64766071429167,117.20914074058912,212.03345462631123,212.0334546263112,OK_ODOM_CAMERA_FALLBACK
90,4.715,images/pt_camera/frame_000090.png,annotations/yolo_labels/frame_000090.txt,90,true,120.64126455265983,116.0808734112136,212.0285542748647,212.02855427486463,OK_ODOM_CAMERA_FALLBACK
100,4.982,images/pt_camera/frame_000100.png,annotations/yolo_labels/frame_000100.txt,100,true,112.07433903892561,112.71254974945495,212.03766291005448,212.03766291005448,OK_ODOM_CAMERA_FALLBACK
110,5.356,images/pt_camera/frame_000110.png,annotations/yolo_labels/frame_000110.txt,110,true,100.48516560731323,109.12934389615808,214.20736593519203,212.0305475827956,OK_ODOM_CAMERA_FALLBACK
120,5.682,images/pt_camera/frame_000120.png,annotations/yolo_labels/frame_000120.txt,120,true,93.7165342183682,104.23281026996281,216.0714691665274,212.05615293525145,OK_ODOM_CAMERA_FALLBACK
130,6.049,images/pt_camera/frame_000130.png,annotations/yolo_labels/frame_000130.txt,130,true,91.83514357673508,85.33451373118987,227.2815589144067,226.76304689009817,OK_ODOM_CAMERA_FALLBACK
140,6.394,images/pt_camera/frame_000140.png,annotations/yolo_labels/frame_000140.txt,140,true,92.9445821076066,64.45155782193709,242.3154063826633,242.31540638266333,OK_ODOM_CAMERA_FALLBACK
150,6.75,images/pt_camera/frame_000150.png,annotations/yolo_labels/frame_000150.txt,150,true,94.72067463768386,44.75687356198489,258.03260311900215,258.0326031190022,OK_ODOM_CAMERA_FALLBACK
160,7.082,images/pt_camera/frame_000160.png,annotations/yolo_labels/frame_000160.txt,160,true,100.24270171426292,29.927576184940932,268.5819718748639,268.58197187486394,OK_ODOM_CAMERA_FALLBACK
170,7.284,images/pt_camera/frame_000170.png,annotations/yolo_labels/frame_000170.txt,170,true,103.71044839804989,21.87643602233956,274.51199438855775,274.5119943885577,OK_ODOM_CAMERA_FALLBACK
180,7.684,images/pt_camera/frame_000180.png,annotations/yolo_labels/frame_000180.txt,180,true,112.52159316204495,8.102938845003195,284.4957104127973,284.4957104127973,OK_ODOM_CAMERA_FALLBACK
190,8.016,images/pt_camera/frame_000190.png,annotations/yolo_labels/frame_000190.txt,190,true,121.1699942290904,0.0,291.1090422766831,290.1909562866186,OK_ODOM_CAMERA_FALLBACK
200,8.349,images/pt_camera/frame_000200.png,annotations/yolo_labels/frame_000200.txt,200,true,131.8350614333059,0.0,296.09568998585894,288.37980508441314,OK_ODOM_CAMERA_FALLBACK
210,8.684,images/pt_camera/frame_000210.png,annotations/yolo_labels/frame_000210.txt,210,true,146.5415171212728,0.0,299.2028371128757,286.7785397523228,OK_ODOM_CAMERA_FALLBACK
220,8.917,images/pt_camera/frame_000220.png,annotations/yolo_labels/frame_000220.txt,220,true,155.8996486782969,0.0,299.82317409050677,286.1889214225038,OK_ODOM_CAMERA_FALLBACK
230,9.218,images/pt_camera/frame_000230.png,annotations/yolo_labels/frame_000230.txt,230,true,167.6644106046091,0.0,299.2569209906319,285.67954000328314,OK_ODOM_CAMERA_FALLBACK
240,9.423,images/pt_camera/frame_000240.png,annotations/yolo_labels/frame_000240.txt,240,true,178.28315447145295,0.0,297.49901810708445,285.6613021463558,OK_ODOM_CAMERA_FALLBACK
250,9.752,images/pt_camera/frame_000250.png,annotations/yolo_labels/frame_000250.txt,250,true,195.2272910222395,0.0,292.6315050683142,286.1339676977084,OK_ODOM_CAMERA_FALLBACK
260,10.085,images/pt_camera/frame_000260.png,annotations/yolo_labels/frame_000260.txt,260,true,214.26644292150488,2.0701433536314653,285.50988293909006,285.5098829390902,OK_ODOM_CAMERA_FALLBACK
270,10.418,images/pt_camera/frame_000270.png,annotations/yolo_labels/frame_000270.txt,270,true,232.50585628371192,13.75984398035419,275.5817886404646,275.58178864046454,OK_ODOM_CAMERA_FALLBACK
280,10.752,images/pt_camera/frame_000280.png,annotations/yolo_labels/frame_000280.txt,280,true,249.31491700620018,26.17178002100613,264.99544548003314,264.99544548003314,OK_ODOM_CAMERA_FALLBACK
290,11.085,images/pt_camera/frame_000290.png,annotations/yolo_labels/frame_000290.txt,290,true,268.8252570709208,43.82438152774736,251.03876146079114,251.0387614607911,OK_ODOM_CAMERA_FALLBACK
300,11.486,images/pt_camera/frame_000300.png,annotations/yolo_labels/frame_000300.txt,300,true,291.3432732580324,67.93305046160194,231.0247711590759,231.02477115907593,OK_ODOM_CAMERA_FALLBACK
310,11.819,images/pt_camera/frame_000310.png,annotations/yolo_labels/frame_000310.txt,310,true,309.0271836158844,90.47946777597622,212.17952944800413,212.17952944800413,OK_ODOM_CAMERA_FALLBACK
320,12.152,images/pt_camera/frame_000320.png,annotations/yolo_labels/frame_000320.txt,320,true,305.748386255626,94.76802376055937,232.1998258367812,232.19982583678117,OK_ODOM_CAMERA_FALLBACK
330,12.485,images/pt_camera/frame_000330.png,annotations/yolo_labels/frame_000330.txt,330,true,303.7110092514549,102.61628946493883,247.72448075769137,247.72448075769134,OK_ODOM_CAMERA_FALLBACK
340,12.753,images/pt_camera/frame_000340.png,annotations/yolo_labels/frame_000340.txt,340,true,301.2283483387579,107.58631790603118,256.84978388826414,256.84978388826414,OK_ODOM_CAMERA_FALLBACK
350,13.054,images/pt_camera/frame_000350.png,annotations/yolo_labels/frame_000350.txt,350,true,297.83816027847433,115.79822812740146,268.22400136710473,268.22400136710473,OK_ODOM_CAMERA_FALLBACK
360,13.388,images/pt_camera/frame_000360.png,annotations/yolo_labels/frame_000360.txt,360,true,294.267045209408,126.67266094733378,277.8920667075082,277.8920667075082,OK_ODOM_CAMERA_FALLBACK
370,13.727,images/pt_camera/frame_000370.png,annotations/yolo_labels/frame_000370.txt,370,true,288.5610001172457,137.67766459286014,286.7157120020514,286.7157120020515,OK_ODOM_CAMERA_FALLBACK
380,13.988,images/pt_camera/frame_000380.png,annotations/yolo_labels/frame_000380.txt,380,true,284.46213939366004,145.74697994269198,291.1621078663621,291.16210786636213,OK_ODOM_CAMERA_FALLBACK
