frame_id,stamp_sec,image_path,label_path,coco_image_id,gt_valid,bbox_x,bbox_y,bbox_w,bbox_h,projection_reason
10,1.868,images/pt_camera/frame_000010.png,,10,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
20,1.967,images/pt_camera/frame_000020.png,,20,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
30,2.334,images/pt_camera/frame_000030.png,,30,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
40,2.702,images/pt_camera/frame_000040.png,,40,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
50,3.034,images/pt_camera/frame_000050.png,,50,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
60,3.367,images/pt_camera/frame_000060.png,,60,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
70,3.436,images/pt_camera/frame_000070.png,,70,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
80,3.769,images/pt_camera/frame_000080.png,,80,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
90,4.102,images/pt_camera/frame_000090.png,,90,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
100,4.436,images/pt_camera/frame_000100.png,,100,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
110,4.769,images/pt_camera/frame_000110.png,,110,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
120,5.105,images/pt_camera/frame_000120.png,,120,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
130,5.436,images/pt_camera/frame_000130.png,,130,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
140,5.536,images/pt_camera/frame_000140.png,,140,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
150,5.904,images/pt_camera/frame_000150.png,,150,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
160,6.303,images/pt_camera/frame_000160.png,,160,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
170,6.67,images/pt_camera/frame_000170.png,,170,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
180,7.009,images/pt_camera/frame_000180.png,,180,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
190,7.336,images/pt_camera/frame_000190.png,,190,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
200,7.703,images/pt_camera/frame_000200.png,,200,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
210,8.071,images/pt_camera/frame_000210.png,,210,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
220,8.271,images/pt_camera/frame_000220.png,,220,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
230,8.609,images/pt_camera/frame_000230.png,,230,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
240,8.872,images/pt_camera/frame_000240.png,,240,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
250,9.04,images/pt_camera/frame_000250.png,,250,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
260,9.307,images/pt_camera/frame_000260.png,,260,false,,,,,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.
