time_sec,image_id,valid,reason,camera_frame,gt_frame,points_projected,bbox_x,bbox_y,bbox_w,bbox_h
1.8,10,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
1.9000000000000001,20,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
2.3000000000000003,30,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
2.7,40,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
3.0,50,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
3.3000000000000003,60,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
3.4000000000000004,70,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
3.7,80,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
4.1000000000000005,90,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
4.4,100,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
4.7,110,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
5.1000000000000005,120,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
5.4,130,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
5.5,140,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
5.9,150,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
6.300000000000001,160,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
6.7,170,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
7.0,180,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
7.300000000000001,190,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
7.7,200,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
8.1,210,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
8.200000000000001,220,false,TF_FAIL Could not find a connection between 'pt_camera_link' and 'odom' because they are not part of the same tree.Tf has two or more unconnected trees.,pt_camera_link,odom,0,,,,
