frame_id,stamp_sec,image_path,label_path,coco_image_id,gt_valid,bbox_x,bbox_y,bbox_w,bbox_h,projection_reason
5,1.734,images/pt_camera/frame_000005.png,,5,false,963.2006103056747,122.98510417959243,0.0,227.49362266407053,BBOX_TOO_SMALL
10,1.832,images/pt_camera/frame_000010.png,,10,false,960.7004659796331,123.99453472193917,0.0,226.2519613112086,BBOX_TOO_SMALL
15,1.832,images/pt_camera/frame_000015.png,,15,false,960.7004659796331,123.99453472193917,0.0,226.2519613112086,BBOX_TOO_SMALL
20,1.999,images/pt_camera/frame_000020.png,,20,false,949.7436582415365,126.62598311080508,0.0,223.05161479146835,BBOX_TOO_SMALL
25,2.166,images/pt_camera/frame_000025.png,,25,false,941.191430092102,128.16620798557915,0.0,221.17690828370667,BBOX_TOO_SMALL
30,2.332,images/pt_camera/frame_000030.png,,30,false,928.0175489263519,131.59122311531718,0.0,217.05953591860379,BBOX_TOO_SMALL
35,2.499,images/pt_camera/frame_000035.png,,35,false,914.0976940628926,135.42349905708852,0.0,212.5240752758085,BBOX_TOO_SMALL
40,2.667,images/pt_camera/frame_000040.png,,40,false,908.5502923592513,136.5297909656862,0.0,212.02800211635687,BBOX_TOO_SMALL
45,2.832,images/pt_camera/frame_000045.png,,45,false,904.2303206431615,138.3831696008371,0.0,212.02753008358798,BBOX_TOO_SMALL
50,2.999,images/pt_camera/frame_000050.png,,50,false,899.0567255414521,140.43651747508773,0.0,212.03032327272655,BBOX_TOO_SMALL
55,3.167,images/pt_camera/frame_000055.png,,55,false,894.5107949497117,142.5783223733659,0.0,212.0312677289773,BBOX_TOO_SMALL
60,3.339,images/pt_camera/frame_000060.png,,60,false,890.0326452752038,143.70053572903942,0.0,212.03492379252077,BBOX_TOO_SMALL
65,3.532,images/pt_camera/frame_000065.png,,65,false,884.917037788848,146.02114028068746,0.0,212.02783355158374,BBOX_TOO_SMALL
70,3.699,images/pt_camera/frame_000070.png,,70,false,880.417841960463,148.3756208839376,0.0,212.0301104902228,BBOX_TOO_SMALL
75,3.867,images/pt_camera/frame_000075.png,,75,false,876.5421305625096,149.57871347679807,0.0,212.0274477115067,BBOX_TOO_SMALL
80,3.867,images/pt_camera/frame_000080.png,,80,false,876.2541303773263,149.57082643785589,0.0,212.02895802169428,BBOX_TOO_SMALL
85,4.035,images/pt_camera/frame_000085.png,,85,false,870.8676854620956,152.01355909946878,0.0,212.02386045607997,BBOX_TOO_SMALL
90,4.168,images/pt_camera/frame_000090.png,,90,false,868.5005758235756,153.24208489724333,0.0,212.03385600775835,BBOX_TOO_SMALL
95,4.168,images/pt_camera/frame_000095.png,,95,false,868.5005758235756,153.24208489724333,0.0,212.03385600775835,BBOX_TOO_SMALL
100,4.302,images/pt_camera/frame_000100.png,,100,false,864.3180646019514,155.7442017161341,0.0,212.03600794620405,BBOX_TOO_SMALL
105,4.469,images/pt_camera/frame_000105.png,,105,false,860.4557734604178,156.98229818801403,0.0,212.0373483027354,BBOX_TOO_SMALL
110,4.636,images/pt_camera/frame_000110.png,,110,false,855.389152550469,159.50931171363203,0.0,212.03624252798926,BBOX_TOO_SMALL
115,4.8100000000000005,images/pt_camera/frame_000115.png,,115,false,850.62223490955,162.0395593546483,0.0,212.03219751047118,BBOX_TOO_SMALL
120,4.968,images/pt_camera/frame_000120.png,,120,false,846.4852179738509,163.3011940394689,0.0,212.04006457175478,BBOX_TOO_SMALL
125,5.1370000000000005,images/pt_camera/frame_000125.png,,125,false,841.7328035401329,165.87153290477136,0.0,212.03942363147848,BBOX_TOO_SMALL
130,5.335,images/pt_camera/frame_000130.png,,130,false,836.9712093694711,168.43311950468683,0.0,212.03463174711135,BBOX_TOO_SMALL
135,5.502,images/pt_camera/frame_000135.png,,135,false,832.8192148861843,170.98546384995336,0.0,212.04088799677612,BBOX_TOO_SMALL
140,5.502,images/pt_camera/frame_000140.png,,140,false,832.8192148861843,170.98546384995336,0.0,212.04088799677612,BBOX_TOO_SMALL
145,5.602,images/pt_camera/frame_000145.png,,145,false,829.5390010882987,172.27580623161163,0.0,212.03009554783426,BBOX_TOO_SMALL
150,5.769,images/pt_camera/frame_000150.png,,150,false,824.8001447369359,173.5470109270566,0.0,212.03241481135365,BBOX_TOO_SMALL
155,5.936,images/pt_camera/frame_000155.png,,155,false,820.9497376703193,176.11263666563366,0.0,212.03693109424023,BBOX_TOO_SMALL
160,6.103,images/pt_camera/frame_000160.png,,160,false,818.2690833538884,178.73000535873268,0.0,212.06149918932476,BBOX_TOO_SMALL
165,6.269,images/pt_camera/frame_000165.png,,165,false,818.8303959138271,181.28285601792274,0.0,212.06201268994786,BBOX_TOO_SMALL
170,6.436,images/pt_camera/frame_000170.png,,170,false,819.1106805151046,182.5423606131318,0.0,212.0619602486655,BBOX_TOO_SMALL
175,6.536,images/pt_camera/frame_000175.png,,175,false,819.3922964981238,183.8079795641376,0.0,212.06195542537768,BBOX_TOO_SMALL
180,6.536,images/pt_camera/frame_000180.png,,180,false,819.39229315697,183.8079760405874,0.0,212.06195434938843,BBOX_TOO_SMALL
185,6.74,images/pt_camera/frame_000185.png,,185,false,819.9546733263737,186.3354934009869,0.0,212.06193832615773,BBOX_TOO_SMALL
190,6.905,images/pt_camera/frame_000190.png,,190,false,818.1919934440575,188.85077271833148,0.0,212.048787691565,BBOX_TOO_SMALL
195,7.105,images/pt_camera/frame_000195.png,,195,false,812.84712572488,191.2840584546377,0.0,212.0199517665208,BBOX_TOO_SMALL
200,7.27,images/pt_camera/frame_000200.png,,200,false,808.3940636565515,192.4564050718516,0.0,212.01645048604948,BBOX_TOO_SMALL
205,7.47,images/pt_camera/frame_000205.png,,205,false,803.0342304481342,194.9314614460538,0.0,212.02527264666168,BBOX_TOO_SMALL
210,7.6370000000000005,images/pt_camera/frame_000210.png,,210,false,798.8541710042563,197.41733664902418,0.0,212.02565419536526,BBOX_TOO_SMALL
215,7.872,images/pt_camera/frame_000215.png,,215,false,792.3138979029425,199.94883111644083,0.0,212.02189303198827,BBOX_TOO_SMALL
220,8.037,images/pt_camera/frame_000220.png,,220,false,787.8305052939163,202.42090449702727,0.0,212.01793453600698,BBOX_TOO_SMALL
225,8.236,images/pt_camera/frame_000225.png,,225,false,782.2085580842181,202.41750792499272,0.0,212.01764819781351,BBOX_TOO_SMALL
230,8.403,images/pt_camera/frame_000230.png,,230,false,777.1772542382289,202.41057850783517,0.0,212.018094199728,BBOX_TOO_SMALL
235,8.57,images/pt_camera/frame_000235.png,,235,false,772.7185623180495,203.6444872951261,0.0,212.01879832710796,BBOX_TOO_SMALL
240,8.737,images/pt_camera/frame_000240.png,,240,false,768.451190636467,204.54717148682388,0.0,212.3758592352821,BBOX_TOO_SMALL
245,8.937,images/pt_camera/frame_000245.png,,245,false,761.8411748890935,176.06591521559318,0.0,220.11859158755527,BBOX_TOO_SMALL
250,9.172,images/pt_camera/frame_000250.png,,250,false,752.1932462128711,126.33044429333299,0.0,232.58936647701157,BBOX_TOO_SMALL
255,9.403,images/pt_camera/frame_000255.png,,255,false,741.2111015613689,76.49506013621203,0.0,244.62120243621513,BBOX_TOO_SMALL
260,9.57,images/pt_camera/frame_000260.png,,260,false,734.087205863601,49.693938453008855,0.0,250.5878229603415,BBOX_TOO_SMALL
265,9.736,images/pt_camera/frame_000265.png,,265,false,726.6417937350363,26.02759871190716,0.0,255.92739744604597,BBOX_TOO_SMALL
270,9.904,images/pt_camera/frame_000270.png,,270,false,717.346527231997,2.395887857662956,0.0,261.03096674718097,BBOX_TOO_SMALL
275,10.041,images/pt_camera/frame_000275.png,,275,false,713.8486697855129,0.0,0.0,258.15157708118693,BBOX_TOO_SMALL
280,10.041,images/pt_camera/frame_000280.png,,280,false,713.8486697855129,0.0,0.0,258.15157708118693,BBOX_TOO_SMALL
285,10.175,images/pt_camera/frame_000285.png,,285,false,708.0016125289944,0.0,0.0,250.37067464127776,BBOX_TOO_SMALL
290,10.342,images/pt_camera/frame_000290.png,,290,false,702.8758590491434,0.0,0.0,246.19132358283295,BBOX_TOO_SMALL
295,10.508,images/pt_camera/frame_000295.png,,295,false,697.1046403756052,0.0,0.0,241.8098839061722,BBOX_TOO_SMALL
300,10.675,images/pt_camera/frame_000300.png,,300,false,691.6407556672698,0.0,0.0,240.1860378791095,BBOX_TOO_SMALL
305,10.884,images/pt_camera/frame_000305.png,,305,false,686.5749750899624,0.0,0.0,240.11302161550446,BBOX_TOO_SMALL
310,11.048,images/pt_camera/frame_000310.png,,310,false,681.9827021880385,0.0,0.0,239.66985585602268,BBOX_TOO_SMALL
315,11.211,images/pt_camera/frame_000315.png,,315,false,0.0,0.0,210.73407631318616,0.0,BBOX_TOO_SMALL
320,11.38,images/pt_camera/frame_000320.png,,320,false,0.0,0.0,202.9664107439779,0.0,BBOX_TOO_SMALL
325,11.541,images/pt_camera/frame_000325.png,,325,false,0.0,0.0,197.38470983098202,0.0,BBOX_TOO_SMALL
330,11.708,images/pt_camera/frame_000330.png,,330,false,0.0,0.0,192.8155892887218,0.0,BBOX_TOO_SMALL
335,11.877,images/pt_camera/frame_000335.png,,335,false,0.0,0.0,188.29662511783624,0.0,BBOX_TOO_SMALL
340,12.108,images/pt_camera/frame_000340.png,,340,false,0.0,0.0,182.73599255862618,0.0,BBOX_TOO_SMALL
345,12.276,images/pt_camera/frame_000345.png,,345,false,0.0,0.0,179.34408199243796,0.0,BBOX_TOO_SMALL
350,12.375,images/pt_camera/frame_000350.png,,350,false,0.0,0.0,177.39959591503612,0.0,BBOX_TOO_SMALL
355,12.475,images/pt_camera/frame_000355.png,,355,false,0.0,0.0,174.923481020611,0.0,BBOX_TOO_SMALL
360,12.675,images/pt_camera/frame_000360.png,,360,false,0.0,0.0,169.43600601291487,0.0,BBOX_TOO_SMALL
365,12.844,images/pt_camera/frame_000365.png,,365,false,0.0,0.0,164.32829016909207,0.0,BBOX_TOO_SMALL
370,13.009,images/pt_camera/frame_000370.png,,370,false,0.0,0.0,159.481510287167,0.0,BBOX_TOO_SMALL
375,13.175,images/pt_camera/frame_000375.png,,375,false,0.0,0.0,154.49993518607408,0.0,BBOX_TOO_SMALL
380,13.351,images/pt_camera/frame_000380.png,,380,false,0.0,0.0,149.92946787086032,0.0,BBOX_TOO_SMALL
385,13.517,images/pt_camera/frame_000385.png,,385,false,0.0,0.0,145.48816423193796,0.0,BBOX_TOO_SMALL
390,13.675,images/pt_camera/frame_000390.png,,390,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
395,13.849,images/pt_camera/frame_000395.png,,395,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
400,14.042,images/pt_camera/frame_000400.png,,400,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
405,14.275,images/pt_camera/frame_000405.png,,405,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
410,14.476,images/pt_camera/frame_000410.png,,410,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
415,14.644,images/pt_camera/frame_000415.png,,415,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
420,14.809,images/pt_camera/frame_000420.png,,420,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
425,15.009,images/pt_camera/frame_000425.png,,425,false,0.0,0.0,0.0,479.0,BBOX_TOO_SMALL
