frame_id,stamp_sec,image_path,label_path,coco_image_id,gt_valid,bbox_x,bbox_y,bbox_w,bbox_h,projection_reason
5,2.103,,,5,false,881.8662554371019,805.175689037412,0.0,0.0,BBOX_TOO_SMALL
10,2.403,,,10,false,869.3297602582469,797.2866855182712,0.0,0.0,BBOX_TOO_SMALL
15,2.6109999999999998,,,15,false,851.8527466145965,790.108772912135,0.0,0.0,BBOX_TOO_SMALL
20,2.8040000000000003,,,20,false,834.6449805715216,780.3443218647047,0.0,0.0,BBOX_TOO_SMALL
25,2.968,,,25,false,828.0507174741255,774.0553155064132,0.0,0.0,BBOX_TOO_SMALL
30,3.176,,,30,false,834.8090680413518,761.5722640408882,0.0,0.0,BBOX_TOO_SMALL
35,3.335,,,35,false,843.6859308943774,750.1325425167879,0.0,0.0,BBOX_TOO_SMALL
40,3.503,,,40,false,851.1678942515446,739.8432510961243,0.0,0.0,BBOX_TOO_SMALL
45,3.668,,,45,false,863.0296648574802,723.6820429440522,0.0,0.0,BBOX_TOO_SMALL
50,3.869,,,50,false,879.7824928487969,699.3239013360095,0.0,0.0,BBOX_TOO_SMALL
55,4.035,,,55,false,893.4121857194664,678.5139735315845,0.0,0.0,BBOX_TOO_SMALL
60,4.203,,,60,false,905.6834657783754,658.4710096022329,0.0,0.0,BBOX_TOO_SMALL
65,4.368,,,65,false,925.1124456988858,623.1270672243996,0.0,0.0,BBOX_TOO_SMALL
70,4.57,,,70,false,940.3725726716444,581.260971453634,0.0,0.0,BBOX_TOO_SMALL
75,4.736,,,75,false,948.3702908847902,547.7025666793966,0.0,0.0,BBOX_TOO_SMALL
80,4.9350000000000005,,,80,false,957.4300578125464,500.9104265418988,0.0,0.0,BBOX_TOO_SMALL
85,5.002,,,85,false,959.1091659823315,490.5397095215776,0.0,0.0,BBOX_TOO_SMALL
90,5.136,,,90,false,963.4428200333729,453.8569222161338,0.0,25.143077783866204,BBOX_TOO_SMALL
95,5.304,,,95,false,965.616089158957,421.51575345810954,0.0,57.48424654189046,BBOX_TOO_SMALL
100,5.502,,,100,false,965.0841973480146,380.5666168057767,0.0,98.43338319422332,BBOX_TOO_SMALL
105,5.67,,,105,false,961.2677631736159,359.0652697379941,0.0,119.93473026200593,BBOX_TOO_SMALL
110,5.836,,,110,false,958.5025451759874,327.64302111258024,0.0,151.35697888741976,BBOX_TOO_SMALL
115,6.004,,,115,false,956.8709304803948,290.3904841474583,0.0,188.60951585254168,BBOX_TOO_SMALL
120,6.179,,,120,false,952.345257566839,255.50817431286825,0.0,223.49182568713175,BBOX_TOO_SMALL
125,6.336,,,125,false,947.8501509751067,217.69202139974254,0.0,261.30797860025746,BBOX_TOO_SMALL
130,6.569,,,130,false,938.0853297470112,165.4889190746486,0.0,299.82852280208965,BBOX_TOO_SMALL
135,6.736,,,135,false,930.825174156755,133.76696939477546,0.0,299.7212216644773,BBOX_TOO_SMALL
140,6.902,,,140,false,921.3348820838005,92.87980798553573,0.0,299.1423449360374,BBOX_TOO_SMALL
145,7.069,,,145,false,910.7816060253244,56.2101336395184,0.0,298.1414317977393,BBOX_TOO_SMALL
150,7.236,,,150,false,900.8600194234518,30.774667403158247,0.0,297.1815851210532,BBOX_TOO_SMALL
