time_sec,mission_state,event
6.6000000000000005,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=6.600 mission_id=0 target_mission_id=0 state=PATROL_NAVIGATING event_type=NAV2_DISABLED_SIMULATED_GOAL reason=PATROL waypoint_index=1
6.800000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.2,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.6000000000000005,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
7.800000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
8.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
9.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
10.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
11.9,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=11.900 mission_id=0 target_mission_id=0 state=PATROL_NAVIGATING event_type=SIM_NAV_GOAL_ARRIVED reason=PATROL waypoint_index=1
11.9,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=11.900 mission_id=0 target_mission_id=0 state=PATROL_NAVIGATING event_type=NAV2_GOAL_SUCCEEDED reason=PATROL waypoint_index=1
11.9,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=11.900 mission_id=0 target_mission_id=0 state=PATROL_DWELL event_type=STATE_CHANGE reason=previous=PATROL_NAVIGATING next=PATROL_DWELL reason=inside_b waypoint_index=1
12.0,PATROL_DWELL mode=AUTO nav_goal=NONE,STATE
12.200000000000001,PATROL_DWELL mode=AUTO nav_goal=NONE,STATE
12.4,PATROL_DWELL mode=AUTO nav_goal=NONE,STATE
12.4,PATROL_DWELL mode=AUTO nav_goal=NONE,timestamp=12.400 mission_id=0 target_mission_id=0 state=RESUME_PATROL event_type=STATE_CHANGE reason=previous=PATROL_DWELL next=RESUME_PATROL reason=next_index=2 waypoint_index=2
12.600000000000001,RESUME_PATROL mode=AUTO nav_goal=NONE,STATE
12.600000000000001,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=12.600 mission_id=0 target_mission_id=0 state=PATROL_NAVIGATING event_type=STATE_CHANGE reason=previous=RESUME_PATROL next=PATROL_NAVIGATING reason=goal_type=PATROL waypoint_index=2
12.600000000000001,RESUME_PATROL mode=AUTO nav_goal=NONE,timestamp=12.600 mission_id=0 target_mission_id=0 state=PATROL_NAVIGATING event_type=NAV2_DISABLED_SIMULATED_GOAL reason=PATROL waypoint_index=2
12.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
13.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.0,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.600000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
14.8,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.000000000000002,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.200000000000001,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,STATE
15.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=15.400 mission_id=0 target_mission_id=1 state=PATROL_NAVIGATING event_type=INTERRUPT_PATROL_FOR_LIDAR_TARGET reason=target_id=1 waypoint_index=2 waypoint_index=2
15.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=15.400 mission_id=0 target_mission_id=1 state=INSPECTION_GOAL_GENERATED event_type=STATE_CHANGE reason=previous=PATROL_NAVIGATING next=INSPECTION_GOAL_GENERATED reason=lidar_first_inspection_goal waypoint_index=2
15.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=15.400 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=STATE_CHANGE reason=previous=INSPECTION_GOAL_GENERATED next=APPROACH_TARGET_OFFSET reason=goal_type=TARGET_INSPECTION waypoint_index=2
15.4,PATROL_NAVIGATING mode=AUTO nav_goal=PATROL,timestamp=15.400 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=NAV2_DISABLED_SIMULATED_GOAL reason=TARGET_INSPECTION waypoint_index=2
15.600000000000001,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
15.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
16.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
16.2,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
16.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
16.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
16.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
17.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
17.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
17.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
17.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
17.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
18.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
18.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
18.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
18.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
18.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
19.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
19.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
19.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
19.6,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
19.8,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
20.0,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
20.200000000000003,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
20.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,STATE
20.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=20.400 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=SIM_NAV_GOAL_ARRIVED reason=TARGET_INSPECTION waypoint_index=2
20.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=20.400 mission_id=0 target_mission_id=1 state=APPROACH_TARGET_OFFSET event_type=NAV2_GOAL_SUCCEEDED reason=TARGET_INSPECTION waypoint_index=2
20.400000000000002,APPROACH_TARGET_OFFSET mode=AUTO nav_goal=TARGET_INSPECTION,timestamp=20.400 mission_id=0 target_mission_id=1 state=TARGET_REACHED event_type=STATE_CHANGE reason=previous=APPROACH_TARGET_OFFSET next=TARGET_REACHED reason=inspection_offset_goal_reached waypoint_index=2
20.6,TARGET_REACHED mode=AUTO nav_goal=NONE,STATE
20.6,TARGET_REACHED mode=AUTO nav_goal=NONE,timestamp=20.600 mission_id=0 target_mission_id=1 state=TARGET_REACHED event_type=CAMERA_AIM_REQUESTED reason=target_goal_reached waypoint_index=2
20.6,TARGET_REACHED mode=AUTO nav_goal=NONE,timestamp=20.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=STATE_CHANGE reason=previous=TARGET_REACHED next=CAMERA_ALIGN_TO_TARGET reason=target_goal_reached waypoint_index=2
20.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
20.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=20.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
21.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
21.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
21.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
21.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
21.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
21.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=21.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
22.1,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.1,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.100 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
22.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
22.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
22.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
22.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
22.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=22.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
23.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
23.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
23.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
23.5,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.500 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=TARGET_IGNORED_TARGET_LOCK reason=remaining_sec=0.00 state=CAMERA_ALIGN_TO_TARGET waypoint_index=2
23.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
23.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
23.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=23.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
24.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
24.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=24.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
24.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
24.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=24.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
24.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
24.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=24.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
24.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
24.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=24.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
24.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
24.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=24.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
25.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
25.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=25.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
25.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
25.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=25.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
25.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
25.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=25.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
25.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
25.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=25.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
25.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
25.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=25.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
26.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
26.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=26.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
26.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
26.200000000000003,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=26.200 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
26.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
26.400000000000002,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=26.400 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
26.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
26.6,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=26.600 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
26.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
26.8,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=26.800 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
27.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,STATE
27.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=27.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_TO_TARGET event_type=CAMERA_AIM_REQUESTED reason=aligning waypoint_index=2
27.0,CAMERA_ALIGN_TO_TARGET mode=AUTO nav_goal=NONE,timestamp=27.000 mission_id=0 target_mission_id=1 state=CAMERA_ALIGN_DONE event_type=STATE_CHANGE reason=previous=CAMERA_ALIGN_TO_TARGET next=CAMERA_ALIGN_DONE reason=CAMERA_ALIGNMENT mode=logical centered=True bearing=-0.145 tilt_cmd=-0.700 joint_publish=False waypoint_index=2
27.200000000000003,CAMERA_ALIGN_DONE mode=AUTO nav_goal=NONE,STATE
27.200000000000003,CAMERA_ALIGN_DONE mode=AUTO nav_goal=NONE,timestamp=27.200 mission_id=0 target_mission_id=1 state=TARGET_CLASSIFICATION_WAIT event_type=STATE_CHANGE reason=previous=CAMERA_ALIGN_DONE next=TARGET_CLASSIFICATION_WAIT reason=camera_alignment_done waypoint_index=2
27.400000000000002,TARGET_CLASSIFICATION_WAIT mode=AUTO nav_goal=NONE,STATE
27.400000000000002,TARGET_CLASSIFICATION_WAIT mode=AUTO nav_goal=NONE,timestamp=27.400 mission_id=0 target_mission_id=1 state=TARGET_CLASSIFIED_BIRD event_type=STATE_CHANGE reason=previous=TARGET_CLASSIFICATION_WAIT next=TARGET_CLASSIFIED_BIRD reason=class=bird conf=0.92 waypoint_index=2
27.400000000000002,TARGET_CLASSIFICATION_WAIT mode=AUTO nav_goal=NONE,timestamp=27.400 mission_id=0 target_mission_id=1 state=SOUND_TASK_REQUESTED event_type=STATE_CHANGE reason=previous=TARGET_CLASSIFIED_BIRD next=SOUND_TASK_REQUESTED reason=sound_alert_requested class=bird waypoint_index=2
27.6,SOUND_TASK_REQUESTED mode=AUTO nav_goal=NONE,STATE
27.6,SOUND_TASK_REQUESTED mode=AUTO nav_goal=NONE,timestamp=27.600 mission_id=0 target_mission_id=1 state=SOUND_TASK_RUNNING event_type=STATE_CHANGE reason=previous=SOUND_TASK_REQUESTED next=SOUND_TASK_RUNNING reason=sound_task_running waypoint_index=2
27.8,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,STATE
28.0,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,STATE
28.200000000000003,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,STATE
28.400000000000002,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,STATE
28.6,SOUND_TASK_RUNNING mode=AUTO nav_goal=NONE,STATE
