time_sec,image_id,valid,reason,camera_frame,gt_frame,points_projected,bbox_x,bbox_y,bbox_w,bbox_h
1.9000000000000001,10,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,191.68609623865865,119.75580272091248,234.2217056495483,234.2217056495483
2.2,20,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,179.7591471598302,124.3694620309064,228.0601160456102,228.0601160456102
2.6,30,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,168.6023926975544,131.96516376442503,218.3076726714443,218.30767267144432
2.9000000000000004,40,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,157.59285081096328,137.5057786284637,212.03247276910798,212.03247276910798
3.3000000000000003,50,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,140.4575960327555,141.41134986848448,212.02712701220165,212.02712701220167
3.3000000000000003,60,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,138.01239589726598,141.4080166728083,212.03415138672497,212.034151386725
3.7,70,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,120.14215435618192,145.81428786772446,212.0342988398663,212.03429883986624
4.0,80,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,105.72038701414803,149.29576243872188,212.7782953124985,212.02813917571584
4.4,90,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,88.76832591358936,152.88731669145653,217.4070637995922,212.03761000228968
4.7,100,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,71.77273941313433,157.832614781345,222.0409168544723,212.03776724466172
5.1000000000000005,110,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,52.746653633097026,162.7824215484559,227.22521105722876,212.0338111044507
5.5,120,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,34.135526148751524,167.7142201049309,232.29883628322568,212.0331618815372
5.6000000000000005,130,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,28.047498496251535,168.96191753153735,233.96061229629618,212.03544033273218
5.9,140,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,14.280272155201374,172.6794889752245,237.71368934498622,212.0349869843157
6.2,150,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,6.165585065375183,176.47408152916853,239.90821914250606,212.01077798704
6.5,160,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,3.766574704116522,180.21010507508134,240.56224062935019,212.01072510600017
6.7,170,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,2.1735430647372596,182.69099168317467,240.99653887526665,212.0106949733953
7.0,180,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,186.39051343678113,238.38330504902456,212.00945850216078
7.300000000000001,190,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,190.06492198393573,226.91325483843457,212.02054330728294
7.7,200,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,194.94378092775065,213.99040649374194,212.0231587215199
8.0,210,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,198.65107851680725,203.08848346760382,212.02120765633268
8.3,220,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,202.30194690246145,194.28473178331728,212.02319667344813
8.5,230,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,204.7188391575695,186.35100809983078,212.02612884293188
9.0,240,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,210.76691364164537,169.32225190936748,212.01771948867304
9.200000000000001,250,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,214.36154260655533,157.280497183779,212.0118891458649
9.600000000000001,260,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,217.98402683093212,145.52814840282872,212.01354428141173
10.0,270,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,222.7166327578775,132.663301558687,212.01840520312328
10.3,280,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,226.2672136238251,120.94109990446009,212.02687730122955
10.700000000000001,290,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,230.94841484692213,108.69270533956725,212.03390731905026
10.9,300,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,233.2839661535335,101.6832194803963,212.03563631943248
11.100000000000001,310,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,235.60496189202948,93.20324905496449,212.0347175855541
11.5,320,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,240.25283963437948,81.26022105320257,212.04566815961755
11.8,330,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,242.83285474387924,69.57884910630062,212.9289461991982
12.200000000000001,340,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,245.3653352045231,61.879360230935674,213.87459527867492
12.5,350,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,248.6976725797481,59.744863713443635,215.12156365606916
12.8,360,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,253.82759785198797,59.767490125873735,219.07594909116332
13.100000000000001,370,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,273.27216272250786,70.51337384994588,205.72783727749214
13.4,380,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,304.4912103896998,92.63389803187016,174.5087896103002
13.8,390,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,340.2064831346241,121.95981613935334,138.79351686537592
14.100000000000001,400,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,370.714951011976,152.37732252190852,108.28504898802402
14.3,410,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,385.52348221686407,168.39874180164742,93.47651778313593
14.600000000000001,420,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,402.9127986402372,187.77277928357546,76.08720135976279
15.000000000000002,430,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,427.00401599348487,218.61133627321888,51.99598400651513
15.3,440,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,447.3910453652777,249.46396322378024,31.608954634722295
15.600000000000001,450,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,0.0,463.63765691186984,277.3636178080686,15.36234308813016
15.9,460,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,3.0491123115157848,477.2437219097044,302.4974540368011,1.7562780902956092
16.3,470,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,57.98784102432131,489.6949103072949,290.7675585125401,0.0
16.7,480,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,127.6173587645427,500.7235294190227,279.1151905693548,0.0
17.0,490,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,179.1022458998548,507.9490686993802,268.5678705445016,0.0
17.3,500,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,229.2174256338061,512.8726478158364,256.7660561914072,0.0
17.700000000000003,510,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,277.8417169884078,516.4207075210135,244.2396813783488,0.0
18.0,520,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,316.61168898773076,517.6111273073916,233.34059780303733,0.0
18.200000000000003,530,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,346.16883938088415,517.0680553610457,230.83216129084633,0.0
18.5,540,false,BBOX_TOO_SMALL,pt_camera_link,odom,8,379.85687349014563,507.08352136986446,243.27631819171313,0.0
18.8,550,true,OK_ODOM_CAMERA_FALLBACK,pt_camera_link,odom,8,421.2915577506955,473.9457268876864,217.70844224930448,5.054273112313581
